id,image_slot,author,poem_title,category,mood,stanza,source,license
S071,image_071,Sara Teasdale,"Child, child, love while you can",Love & Devotion,Romantic,"Child, child, love while you may,
For life is short as a happy day;
Never fear the thing you feel--
Only by love is life made real;
Love, for the deadly sins are seven,
Only through love will you enter heaven.",https://www.gutenberg.org/ebooks/442,Public domain / CC0 dataset
S072,image_072,Sara Teasdale,"When I am dying, let me know",Love & Devotion,Romantic,"That I loved the blowing snow
Although it stung like whips;
That I loved all lovely things
And I tried to take their stings
With gay unembittered lips;
That I loved with all my strength,
To my soul's full depth and length,
Careless if my heart must break,
That I sang as children sing
Fitting tunes to everything,
Loving life for its own sake.",https://www.gutenberg.org/ebooks/591,Public domain / CC0 dataset
S073,image_073,Thomas Hardy,,Love & Devotion,Romantic,"This love puts all humanity from me;
I can but maledict her, pray her dead,
For giving love and getting love of thee—
Feeding a heart that else mine own had fed!",https://www.gutenberg.org/ebooks/3167,Public domain / CC0 dataset
S074,image_074,Walt Whitman,Pioneers! O Pioneers!,Love & Devotion,Romantic,"O resistless restless race!
O beloved race in all! O my breast aches with tender love for all!
O I mourn and yet exult, I am rapt with love for all,
Pioneers! O pioneers!",https://www.gutenberg.org/ebooks/1322,Public domain / CC0 dataset
S075,image_075,Christina Rossetti,A smile because the nights are short!,Love & Devotion,Romantic,"And every morning brings such pleasure
Of sweet love-making, harmless sport:
Love that makes and finds its treasure;
Love, treasure without measure.",https://www.gutenberg.org/ebooks/19188,Public domain / CC0 dataset
S076,image_076,Christina Rossetti,A smile because the nights are short!,Love & Devotion,Romantic,"And every morning brings such pleasure
Of sweet love-making, harmless sport:
Love, that makes and finds its treasure;
Love, treasure without measure.",https://www.gutenberg.org/ebooks/16950,Public domain / CC0 dataset
S077,image_077,Edgar Allan Poe,Kind solace in a dying hour!,Love & Separation,Romantic,"O, human love! thou spirit given,
On Earth, of all we hope in Heaven!
Which fall’st into the soul like rain
Upon the Siroc-withered plain,
And, failing in thy power to bless,
But leav’st the heart a wilderness!
Idea! which bindest life around
With music of so strange a sound
And beauty of so wild a birth—
Farewell! for I have won the Earth.",https://www.gutenberg.org/ebooks/76996,Public domain / CC0 dataset
S078,image_078,Edwin Arlington Robinson,,Love & Separation,Romantic,"To you that sit with Sorrow like chained slaves,
And wonder if the night will ever come,
I would say this:  The night will never come,
And sorrow is not always.  But my words
Are not enough; your eyes are not enough;
The soul itself must insulate the Real,
Or ever you do cherish in this life --
In this life or in any life -- repose.",https://www.gutenberg.org/ebooks/313,Public domain / CC0 dataset
S079,image_079,H. W. Longfellow,,Love & Separation,Romantic,"CHRISTUS.
Yea, thou hast rightly judged.
Seest thou this woman?  When thine house I entered,
Thou gavest me no water for my feet,
But she hath washed them with her tears, and wiped them
With her own hair.  Thou gavest me no kiss;
This woman hath not ceased, since I came in,
To kiss my feet.  My head with oil didst thou
Anoint not; but this woman hath anointed
My feet with ointment.  Hence I say to thee,
Her sins, which have been many, are forgiven,
For she loved much.",https://www.gutenberg.org/ebooks/1365,Public domain / CC0 dataset
S080,image_080,H. W. Longfellow,,Love & Devotion,Romantic,"UPSALL.
You know your father only as a father;
I know him better as a Magistrate.
He is a man both loving and severe;
A tender heart; a will inflexible.
None ever loved him more than I have loved him.
He is an upright man and a just man
In all things save the treatment of the Quakers.",https://www.gutenberg.org/ebooks/1365,Public domain / CC0 dataset
S081,image_081,H. W. Longfellow,,Love & Separation,Romantic,"VITTORIA.
Come to my arms and to my heart once more;
My soul goes out to meet you and embrace you,
For we are of the sisterhood of sorrow.
I know what you have suffered.",https://www.gutenberg.org/ebooks/1365,Public domain / CC0 dataset
S082,image_082,H. W. Longfellow,REMORSE,Dream & Night,Romantic,"And upward I gazed in the night, in the night,
And again on the waves in their fleeting;
Ah woe! thou hast wasted thy days in delight,
Now silence thou light,
In the night, in the night,
The remorse in thy heart that is beating.",https://www.gutenberg.org/ebooks/1365,Public domain / CC0 dataset
S083,image_083,H. W. Longfellow,SCENE V. -- VICTORIAN'S chambers at  Alcala.  HYPOLITO asleep in,Love & Separation,Romantic,"Hyp.  Ay, there it is! and, if I were in love,
That is the very point I most should dread.
This magic glass, these magic spells of thine,
Might tell a tale were better left untold.
For instance, they might show us thy fair cousin,
The Lady Violante, bathed in tears
Of love and anger, like the maid of Colchis,
Whom thou, another faithless Argonaut,
Having won that golden fleece, a woman's love,
Desertest for this Glauce.",https://www.gutenberg.org/ebooks/1365,Public domain / CC0 dataset
S084,image_084,H. W. Longfellow,THE STUDENT’S TALE,Love & Separation,Romantic,"The one, close-hooded, had the attractive grace
Which sorrow sometimes lends a woman’s face;
Her dark eyes moistened with the mists that roll
From the gulf-stream of passion in the soul;
The other with her hood thrown back, her hair
Making a golden glory in the air,
Her cheeks suffused with an auroral blush,
Her young heart singing louder than the thrush.
So walked, that morn, through mingled light and shade,
Each by the other’s presence lovelier made,
Monna Giovanna and her bosom friend,
Intent upon their errand and its end.",https://www.gutenberg.org/ebooks/1365,Public domain / CC0 dataset
S085,image_085,H. W. Longfellow,THE STUDENT’S TALE,Love & Separation,Romantic,"Ser Federigo listens, and replies,
With tears of love and pity in his eyes:
“Alas, dear lady! there can be no task
So sweet to me, as giving when you ask.
One little hour ago, if I had known
This wish of yours, it would have been my own.
But thinking in what manner I could best
Do honor to the presence of my guest,
I deemed that nothing worthier could be
Than what most dear and precious was to me,
And so my gallant falcon breathed his last
To furnish forth this morning our repast.”",https://www.gutenberg.org/ebooks/1365,Public domain / CC0 dataset
S086,image_086,Samuel Taylor Coleridge,11,Love & Devotion,Romantic,"Once again, sweet Willow, wave thee!
Why stays my Love?
Bend, and in yon streamlet--lave thee!
Why stays my Love?
Oft have I at evening straying,
Stood, thy branches long surveying,
Graceful in the light breeze playing,--
Why stays my Love?",https://www.gutenberg.org/ebooks/29090,Public domain / CC0 dataset
S087,image_087,Samuel Taylor Coleridge,"If thou wert here, these tears were tears of light!",Dream & Night,Romantic,"Upon a sleeping mother's lips, I guess
It would have made the loving mother dream
That she was softly bending down to kiss                            15
Her babe, that something more than babe did seem,
A floating presence of its darling father,
And yet its own dear baby self far rather!",https://www.gutenberg.org/ebooks/29090,Public domain / CC0 dataset
S088,image_088,Samuel Taylor Coleridge,SCENE II,Dream & Night,Romantic,"_Ordonio._ Love! love! and then we hate! and what? and wherefore?
Hatred and love! fancies opposed by fancies!                        95
What? if one reptile sting another reptile?
Where is the crime? The goodly face of nature
Hath one disfeaturing stain the less upon it.
Are we not all predestined transiency,
And cold dishonour? Grant it, that this hand                       100
Had given a morsel to the hungry worms
Somewhat too early--Where's the crime of this?
That this must needs bring on the idiotcy
Of moist-eyed penitence--'tis like a dream!",https://www.gutenberg.org/ebooks/29090,Public domain / CC0 dataset
S089,image_089,Samuel Taylor Coleridge,SCENE IV,Love & Devotion,Romantic,"_Wallenstein (turns himself round to the females)._ Lo, there the
mother with the darling daughter!
For once we'll have an interval of rest--
Come! my heart yearns to live a cloudless hour
In the beloved circle of my family.                                 40",https://www.gutenberg.org/ebooks/29090,Public domain / CC0 dataset
S090,image_090,Samuel Taylor Coleridge,"SCENE THE FIRST.--A hall of armory, with an altar in the part farthest",Dream & Night,Romantic,"_Osorio (in a slow voice with a reasoning laugh)._ Love--love--and
then we hate--and what? and wherefore?
Hatred and love. Strange things! both strange alike!
What if one reptile sting another reptile,
Where is the crime? The goodly face of Nature
Hath one trail less of slimy filth upon it.                        215
Are we not all predestined rottenness
And cold dishonor? Grant it that this hand
Had given a morsel to the hungry worms
Somewhat too early. Where's the guilt of this?
That this must needs bring on the idiotcy                          220
Of moist-eyed penitence--'tis like a dream!",https://www.gutenberg.org/ebooks/29090,Public domain / CC0 dataset
S091,image_091,Sara Teasdale,,Love & Separation,Romantic,"Oh, love that lives its life with laughter
Or love that lives its life with tears
Can die--but love that is never spoken
Goes like a ghost through the winding years. . . .",https://www.gutenberg.org/ebooks/442,Public domain / CC0 dataset
S092,image_092,Sara Teasdale,,Dream & Night,Romantic,"Now the slow moon brightens in heaven,
The stars are ready, the night is here--
Oh why must I lose myself to love you,
My dear?",https://www.gutenberg.org/ebooks/591,Public domain / CC0 dataset
S093,image_093,Walt Whitman,,Love & Devotion,Romantic,"10
O how shall I warble myself for the dead one there I loved?
And how shall I deck my song for the large sweet soul that has gone?
And what shall my perfume be for the grave of him I love?",https://www.gutenberg.org/ebooks/1322,Public domain / CC0 dataset
S094,image_094,Walt Whitman,Dirge for Two Veterans,Dream & Night,Romantic,"The moon gives you light,
And the bugles and the drums give you music,
And my heart, O my soldiers, my veterans,
My heart gives you love.",https://www.gutenberg.org/ebooks/1322,Public domain / CC0 dataset
S095,image_095,William Blake,,Love & Separation,Romantic,"But he that loves the lowly, pours his oil upon my head
And kisses me, and binds his nuptial bands around my breast.
And says; Thou mother of my children, I have loved thee
And I have given thee a crown that none can take away.
But how this is sweet maid, I know not, and I cannot know
I ponder, and I cannot ponder; yet I live and love.",https://www.gutenberg.org/ebooks/574,Public domain / CC0 dataset
S096,image_096,William Wordsworth,,Beauty & Nature,Romantic,"Oh! love me, love me, little boy!
Thou art thy mother’s only joy;
And do not dread the waves below,
When o’er the sea-rock’s edge we go;
The high crag cannot work me harm,
Nor leaping torrents when they howl;
The babe I carry on my arm,
He saves for me my precious soul;
Then happy lie, for blest am I;
Without me my sweet babe would die.",https://www.gutenberg.org/ebooks/9622,Public domain / CC0 dataset
